#version,serial,flight,time,state,state_name,acceleration,height,speed,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro
6, 12779, 1,    14.31, 5,   coast,   -7.71,    0.00,    0.00, 0.00, 0.00, 2.75,   2.17,   0.36,  -2.51, -30.71,  23.35,   9.51,  -0.13,   0.34,  -0.62,  79.88,-5.59
6, 12779, 1,    14.32, 5,   coast,   -7.99,    0.00,    0.00, 0.00, 0.00, 2.76,   1.89,   0.37,  -2.30, -31.07,  24.99,  10.31,  -0.14,   0.33,  -0.63,  79.63,-5.59
6, 12779, 1,    14.33, 5,   coast,   -2.02,    0.00,    0.00, 0.00, 0.01, 2.75,   7.85,   1.75,  -5.38, -31.62,  26.21,  10.73,  -0.14,   0.33,  -0.63,  79.37,-5.59
6, 12779, 1,    14.34, 5,   coast,   44.33,    0.00,    0.00, 0.00, 0.00, 2.75,  54.14,  11.86, -42.34, -31.32,   6.68,   5.91,  -0.13,   0.33,  -0.63,  79.28,-5.59
6, 12779, 1,    14.35, 5,   coast,  134.92,    0.00,    0.00, 0.00, 0.00, 2.75, 144.59,  23.35, -50.73,   5.00, -56.67, -27.23,  -0.11,   0.33,  -0.63,  79.88,-5.59
6, 12779, 1,    14.36, 5,   coast,  221.50,    0.00,    0.00, 0.00, 0.00, 2.76, 231.04,  15.55, -91.84, -95.95,-155.24, -43.59,  -0.10,   0.32,  -0.63,  81.27,-5.59
6, 12779, 1,    14.37, 5,   coast,  130.57,    0.00,    0.00, 0.00, 0.00, 2.75, 140.25,   5.89, -34.54, -32.97,-265.05, -61.77,  -0.06,   0.31,  -0.64,  83.60,-5.59
6, 12779, 1,    14.38, 5,   coast,   33.30,    0.00,    0.00, 0.00, 0.00, 2.76,  43.12,  -5.54,   5.93,-124.88,-317.35, -59.88,  -0.03,   0.30,  -0.64,  86.30,-5.59
6, 12779, 1,    14.39, 5,   coast,   -8.00,    0.00,    0.00, 0.00, 0.01, 2.75,   1.88,  -5.81,   2.37,-111.09,-329.68, -43.95,  -0.01,   0.30,  -0.64,  89.03,-5.59
6, 12779, 1,    14.40, 5,   coast,  -10.29,    0.00,    0.00, 0.00, 0.01, 2.75,  -0.40,  -3.48,   2.24, -67.94,-321.32, -31.44,   0.02,   0.29,  -0.63,  91.65,-5.59
6, 12779, 1,    14.41, 5,   coast,  -12.63,    0.00,    0.00, 0.01, 0.00, 2.75,  -2.74,  -1.68,   0.27, -70.75,-314.85, -22.71,   0.04,   0.29,  -0.63,  94.19,-5.59
6, 12779, 1,    14.42, 5,   coast,  -13.40,    0.00,    0.00, 0.00, 0.00, 2.76,  -3.51,  -1.16,   0.44, -70.81,-311.68, -16.36,   0.07,   0.28,  -0.63,  96.68,-5.59
6, 12779, 1,    14.43, 5,   coast,  -13.32,    0.00,    0.00, 0.00, 0.01, 2.75,  -3.43,  -1.22,   0.56, -70.87,-308.93, -10.44,   0.10,   0.27,  -0.62,  99.12,-5.59
6, 12779, 1,    14.44, 5,   coast,  -13.20,    0.00,    0.00, 0.00, 0.01, 2.75,  -3.31,  -0.98,   0.63, -70.81,-305.82,  -4.89,   0.12,   0.27,  -0.61, 101.52,-5.59
6, 12779, 1,    14.45, 5,   coast,  -13.28,    0.00,    0.00, 0.00, 0.00, 2.75,  -3.39,  -0.88,   0.93, -71.05,-303.13,   0.85,   0.15,   0.26,  -0.60, 103.88,-5.59
6, 12779, 1,    14.46, 5,   coast,  -12.73,    0.00,    0.00, 0.00, 0.00, 2.75,  -2.85,  -1.22,   1.65, -71.11,-299.53,   6.16,   0.16,   0.26,  -0.59, 106.18,-5.59
6, 12779, 1,    14.47, 5,   coast,  -11.86,    0.00,    0.00, 0.00, 0.00, 2.76,  -1.97,  -1.21,   3.06, -71.23,-294.83,  11.71,   0.19,   0.25,  -0.58, 108.41,-5.59
6, 12779, 1,    14.48, 5,   coast,  -10.99,    0.00,    0.00, 0.00, 0.00, 2.75,  -1.11,  -1.01,   4.58, -71.30,-288.30,  17.69,   0.21,   0.25,  -0.57, 110.56,-5.59
6, 12779, 1,    14.49, 5,   coast,  -11.22,    0.00,    0.00, 0.00, 0.01, 2.75,  -1.34,  -0.55,   3.76, -72.33,-280.12,  23.06,   0.22,   0.24,  -0.56, 112.61,-5.59
6, 12779, 1,    14.50, 5,   coast,  -12.54,    0.00,    0.00, 0.00, 0.00, 2.76,  -2.65,  -0.14,   2.19, -72.88,-273.41,  27.28,   0.25,   0.24,  -0.54, 114.58,-5.59
6, 12779, 1,    14.51, 5,   coast,  -12.74,    0.00,    0.00, 0.00, 0.01, 2.75,  -2.85,  -0.09,   2.07, -73.13,-268.34,  31.36,   0.27,   0.24,  -0.53, 116.48,-5.59
6, 12779, 1,    14.52, 5,   coast,  -12.48,    0.00,    0.00, 0.00, 0.00, 2.75,  -2.59,  -0.11,   2.64, -73.68,-263.64,  35.82,   0.28,   0.23,  -0.52, 118.30,-5.59
6, 12779, 1,    14.53, 5,   coast,  -12.07,    0.00,    0.00, 0.00, 0.00, 2.75,  -2.18,  -0.06,   3.16, -73.92,-258.39,  40.03,   0.29,   0.23,  -0.50, 120.05,-5.59
6, 12779, 1,    14.54, 5,   coast,  -10.89,    0.00,    0.00, 0.00, 0.00, 2.75,  -1.00,   0.64,   5.70, -74.04,-251.86,  43.82,   0.31,   0.23,  -0.49, 121.71,-5.59
6, 12779, 1,    14.55, 5,   coast,   -9.28,    0.00,    0.00, 0.00, 0.00, 2.75,   0.60,   1.27,   8.92, -73.25,-241.36,  47.23,   0.32,   0.23,  -0.48, 123.25,-5.59
6, 12779, 1,    14.56, 5,   coast,   -9.20,    0.00,    0.00, 0.00, 0.00, 2.75,   0.69,   1.29,   8.98, -72.52,-226.29,  49.25,   0.33,   0.23,  -0.46, 124.65,-5.59
6, 12779, 1,    14.57, 5,   coast,   -9.73,    0.00,    0.00, 0.00, 0.00, 2.75,   0.15,   1.27,   7.90, -70.50,-210.97,  51.02,   0.34,   0.23,  -0.45, 125.90,-5.59
6, 12779, 1,    14.58, 5,   coast,   -9.13,    0.00,    0.00, 0.00, 0.02, 2.75,   0.75,   1.72,   9.72, -70.32,-196.75,  53.70,   0.35,   0.23,  -0.44, 127.02,-5.59
6, 12779, 1,    14.59, 5,   coast,   -8.30,    0.00,    0.00, 0.00, 0.01, 2.75,   1.59,   1.97,  11.75, -69.16,-179.96,  55.41,   0.35,   0.23,  -0.43, 127.97,-5.59
6, 12779, 1,    14.60, 5,   coast,   -7.67,    0.00,    0.00, 0.00, 0.00, 2.75,   2.21,   1.38,  12.67, -68.67,-159.39,  56.76,   0.36,   0.23,  -0.42, 128.76,-5.59
6, 12779, 1,    14.61, 5,   coast,   -7.57,    0.00,    0.00, 0.00, 0.00, 2.75,   2.31,   1.60,  11.42, -69.46,-139.56,  58.95,   0.37,   0.23,  -0.41, 129.37,-5.59
6, 12779, 1,    14.62, 5,   coast,   -6.86,    0.00,    0.00, 0.00, 0.00, 2.75,   3.02,   3.12,  13.22, -68.06,-118.74,  60.36,   0.37,   0.23,  -0.40, 129.81,-5.59
6, 12779, 1,    14.63, 5,   coast,   -5.60,    0.00,    0.00, 0.00, 0.00, 2.75,   4.28,   4.81,  16.85, -62.81, -94.64,  59.56,   0.37,   0.24,  -0.40, 130.08,-5.59
6, 12779, 1,    14.64, 5,   coast,   -3.83,    0.00,    0.00, 0.00, 0.01, 2.75,   6.05,   6.32,  19.89, -53.90, -65.64,  54.99,   0.37,   0.24,  -0.40, 130.17,-5.59
6, 12779, 1,    14.65, 5,   coast,   -2.20,    0.00,    0.00, 0.00, 0.00, 2.76,   7.67,   7.64,  22.98, -41.27, -31.89,  47.72,   0.37,   0.24,  -0.40, 130.06,-5.59
6, 12779, 1,    14.66, 5,   coast,   -0.74,    0.00,    0.00, 0.00, 0.01, 2.75,   9.13,   9.96,  26.83, -26.37,   6.38,  36.67,   0.37,   0.24,  -0.40, 129.76,-5.59
6, 12779, 1,    14.67, 5,   coast,    2.79,    0.00,    0.00, 0.00, 0.00, 2.75,  12.66,  15.22,  42.52,  -4.71,  55.76,  19.77,   0.36,   0.24,  -0.41, 129.22,-5.59
6, 12779, 1,    14.68, 5,   coast,   10.64,    0.00,    0.00, 0.00, 0.00, 2.75,  20.50,  20.88,  65.20,  23.55, 131.50,  -5.68,   0.35,   0.24,  -0.43, 128.31,-5.59
6, 12779, 1,    14.69, 5,   coast,    7.22,    0.00,    0.00, 0.00, 0.01, 2.75,  17.08,  20.23,  65.62,  70.79, 236.72, -41.27,   0.34,   0.24,  -0.45, 126.84,-5.59
6, 12779, 1,    14.70, 5,   coast,   -7.52,    0.00,    0.00, 0.00, 0.01, 2.75,   2.36,   7.17,  25.66, 104.55, 321.56, -64.83,   0.32,   0.25,  -0.47, 124.86,-5.59
6, 12779, 1,    14.71, 5,   coast,   -9.68,    0.00,    0.00, 0.00, 0.00, 2.75,   0.20,   5.47,  20.68, 118.40, 367.46, -69.53,   0.30,   0.25,  -0.50, 122.52,-5.59
6, 12779, 1,    14.72, 5,   coast,   -8.25,    0.00,    0.00, 0.00, 0.01, 2.75,   1.64,   7.92,  21.89, 129.20, 401.21, -70.26,   0.28,   0.25,  -0.51, 119.90,-5.59
6, 12779, 1,    14.73, 5,   coast,   -7.87,    0.00,    0.00, 0.00, 0.00, 2.76,   2.01,   8.64,  21.47, 143.43, 436.37, -72.21,   0.25,   0.26,  -0.54, 116.98,-5.59
6, 12779, 1,    14.74, 5,   coast,   -7.49,    0.00,    0.00, 0.00, 0.00, 2.75,   2.39,   9.17,  17.61, 155.88, 470.61, -73.55,   0.21,   0.27,  -0.57, 113.80,-5.59
6, 12779, 1,    14.75, 5,   coast,   -8.44,    0.00,    0.00, 0.00, 0.00, 2.75,   1.44,  10.24,  16.14, 167.41, 500.95, -73.98,   0.18,   0.28,  -0.58, 110.38,-5.59
6, 12779, 1,    14.76, 5,   coast,   -9.98,    0.00,    0.00, 0.00, 0.00, 2.76,  -0.09,   9.63,  10.61, 176.08, 525.54, -73.37,   0.13,   0.29,  -0.60, 106.78,-5.59
6, 12779, 1,    14.77, 5,   coast,   -8.14,    0.00,    0.00, 0.00, 0.00, 2.76,   1.75,   9.50,   6.85, 183.40, 544.22, -70.87,   0.09,   0.30,  -0.62, 103.07,-5.59
6, 12779, 1,    14.78, 5,   coast,   -5.59,    0.00,    0.00, 0.00, 0.00, 2.75,   4.29,  10.85,   2.72, 190.91, 556.06, -67.39,   0.05,   0.32,  -0.62,  99.31,-5.59
6, 12779, 1,    14.79, 5,   coast,   -3.80,    0.00,    0.00, 0.00, 0.01, 2.76,   6.08,   9.30,  -2.61, 193.90, 562.04, -63.36,   0.00,   0.33,  -0.63,  95.57,-5.59
6, 12779, 1,    14.80, 5,   coast,   -2.29,    0.00,    0.00, 0.00, 0.02, 2.76,   7.59,  11.61, -10.77, 196.10, 557.16, -57.69,  -0.03,   0.34,  -0.62,  91.94,-5.59
6, 12779, 1,    14.81, 5,   coast,   -0.20,    0.00,    0.00, 0.00, 0.00, 2.75,   9.67,  14.51, -19.36, 197.87, 538.42, -55.67,  -0.08,   0.36,  -0.62,  88.57,-5.59
6, 12779, 1,    14.82, 5,   coast,    1.40,    0.00,    0.00, 0.00, 0.00, 2.76,  11.27,  17.05, -26.27, 198.66, 507.11, -58.23,  -0.12,   0.38,  -0.60,  85.58,-5.59
6, 12779, 1,    14.83, 5,   coast,   -0.53,    0.00,    0.00, 0.00, 0.00, 2.76,   9.35,  14.77, -25.12, 186.27, 470.12, -63.54,  -0.14,   0.39,  -0.60,  83.04,-5.59
6, 12779, 1,    14.84, 5,   coast,    0.15,    0.00,    0.00, 0.00, 0.00, 2.75,  10.02,  15.83, -31.47, 172.11, 427.95, -69.77,  -0.17,   0.40,  -0.58,  80.98,-5.59
6, 12779, 1,    14.85, 5,   coast,    3.68,    0.00,    0.00, 0.00, 0.01, 2.75,  13.55,  18.05, -35.69, 161.80, 379.43, -80.09,  -0.19,   0.41,  -0.57,  79.44,-5.59
6, 12779, 1,    14.86, 5,   coast,    3.53,    0.00,    0.00, 0.00, 0.00, 2.75,  13.40,  15.36, -34.61, 143.06, 323.52, -94.25,  -0.21,   0.43,  -0.56,  78.47,-5.59
6, 12779, 1,    14.87, 5,   coast,    2.99,    0.00,    0.00, 0.00, 0.00, 2.75,  12.86,  16.27, -34.16, 131.65, 272.80,-108.89,  -0.22,   0.44,  -0.55,  78.00,-5.59
6, 12779, 1,    14.88, 5,   coast,    2.59,    0.00,    0.00, 0.00, 0.01, 2.76,  12.46,  19.43, -34.00, 109.61, 224.82,-128.61,  -0.22,   0.45,  -0.54,  78.03,-5.59
6, 12779, 1,    14.89, 5,   coast,    2.42,    0.00,    0.00, 0.01, 0.01, 2.75,  12.29,  19.26, -33.79,  88.56, 179.23,-155.10,  -0.22,   0.46,  -0.53,  78.58,-5.59
6, 12779, 1,    14.90, 5,   coast,    2.01,    0.00,    0.00, 0.00, 0.00, 2.76,  11.88,  19.52, -32.52,  67.74, 130.77,-180.49,  -0.21,   0.46,  -0.53,  79.63,-5.59
6, 12779, 1,    14.91, 5,   coast,    1.31,    0.00,    0.00, 0.00, 0.01, 2.75,  11.18,  17.64, -32.03,  46.56,  81.27,-203.86,  -0.21,   0.47,  -0.52,  81.13,-5.59
6, 12779, 1,    14.92, 5,   coast,    0.67,    0.00,    0.00, 0.00, 0.00, 2.75,  10.54,  15.66, -31.73,  26.85,  33.84,-227.42,  -0.19,   0.48,  -0.52,  83.06,-5.59
6, 12779, 1,    14.93, 5,   coast,   -0.94,    0.00,    0.00, 0.00, 0.00, 2.75,   8.94,  12.30, -28.26,   9.33, -10.22,-250.01,  -0.18,   0.48,  -0.52,  85.39,-5.59
6, 12779, 1,    14.94, 5,   coast,   -2.87,    0.00,    0.00, 0.00, 0.00, 2.75,   7.00,   9.67, -24.83,  -4.83, -49.41,-267.22,  -0.15,   0.48,  -0.53,  88.03,-5.59
6, 12779, 1,    14.95, 5,   coast,   -3.73,    0.00,    0.00, 0.00, 0.02, 2.76,   6.14,   8.13, -22.84, -15.63, -84.75,-280.34,  -0.12,   0.49,  -0.53,  90.94,-5.59
6, 12779, 1,    14.96, 5,   coast,   -4.35,    0.00,    0.00, 0.00, 0.00, 2.75,   5.53,   7.20, -21.42, -26.50,-118.50,-290.90,  -0.10,   0.49,  -0.53,  94.08,-5.59
6, 12779, 1,    14.97, 5,   coast,   -5.50,    0.00,    0.00, 0.00, 0.01, 2.75,   4.38,   5.86, -19.56, -38.52,-150.60,-299.14,  -0.07,   0.48,  -0.54,  97.42,-5.59
6, 12779, 1,    14.98, 5,   coast,   -6.30,    0.00,    0.00, 0.00, 0.00, 2.75,   3.58,   3.90, -17.13, -47.98,-179.53,-305.49,  -0.04,   0.48,  -0.54, 100.95,-5.59
6, 12779, 1,    14.99, 5,   coast,   -6.87,    0.00,    0.00, 0.00, 0.00, 2.75,   3.01,   2.45, -15.17, -55.30,-205.60,-309.09,  -0.01,   0.47,  -0.54, 104.62,-5.59
6, 12779, 1,    15.00, 5,   coast,   -7.26,    0.00,    0.00, 0.00, 0.00, 2.75,   2.62,   0.73, -13.14, -59.15,-227.81,-309.39,   0.03,   0.46,  -0.54, 108.39,-5.59
6, 12779, 1,    15.01, 5,   coast,   -6.27,    0.00,    0.00, 0.00, 0.00, 2.76,   3.61,  -0.69, -12.45, -61.71,-248.81,-308.11,   0.06,   0.46,  -0.54, 112.25,-5.59
6, 12779, 1,    15.02, 5,   coast,   -4.82,    0.00,    0.00, 0.00, 0.01, 2.75,   5.06,  -3.36, -11.11, -60.68,-267.36,-303.41,   0.10,   0.44,  -0.53, 116.16,-5.59
6, 12779, 1,    15.03, 5,   coast,   -4.65,    0.00,    0.00, 0.00, 0.01, 2.75,   5.23,  -5.77,  -8.10, -59.33,-283.48,-294.26,   0.13,   0.43,  -0.53, 120.05,-5.59
6, 12779, 1,    15.04, 5,   coast,   -4.03,    0.00,    0.00, 0.00, 0.01, 2.75,   5.85,  -8.08,  -6.14, -56.59,-295.32,-281.75,   0.16,   0.42,  -0.52, 123.89,-5.59
6, 12779, 1,    15.05, 5,   coast,   -2.56,    0.00,    0.00, 0.00, 0.00, 2.75,   7.31,  -9.20,  -3.40, -53.05,-303.13,-265.51,   0.19,   0.40,  -0.51, 127.60,-5.59
6, 12779, 1,    15.06, 5,   coast,   -2.14,    0.00,    0.00, 0.00, 0.00, 2.75,   7.73,  -9.63,  -0.47, -47.98,-306.49,-248.54,   0.21,   0.39,  -0.50, 131.15,-5.59
6, 12779, 1,    15.07, 5,   coast,   -2.27,    0.00,    0.00, 0.00, 0.02, 2.75,   7.61, -10.40,   1.45, -43.65,-305.94,-230.84,   0.25,   0.38,  -0.48, 134.52,-5.59
6, 12779, 1,    15.08, 5,   coast,   -3.49,    0.00,    0.00, 0.00, 0.00, 2.75,   6.39, -10.35,   3.76, -43.16,-300.51,-212.23,   0.27,   0.36,  -0.47, 137.64,-5.59
6, 12779, 1,    15.09, 5,   coast,   -2.82,    0.00,    0.00, 0.00, 0.00, 2.75,   7.06, -11.83,   5.55, -44.32,-291.41,-193.24,   0.29,   0.35,  -0.46, 140.50,-5.59
6, 12779, 1,    15.10, 5,   coast,   -5.81,    0.00,    0.00, 0.00, 0.00, 2.75,   4.07,  -9.99,   4.42, -45.48,-283.17,-172.80,   0.31,   0.34,  -0.44, 143.06,-5.59
6, 12779, 1,    15.11, 5,   coast,   -9.53,    0.00,    0.00, 0.00, 0.02, 2.75,   0.35,  -5.26,   3.95, -47.13,-274.32,-156.14,   0.32,   0.33,  -0.42, 145.35,-5.59
6, 12779, 1,    15.12, 5,   coast,  -11.91,    0.00,    0.00, 0.00, 0.00, 2.75,  -2.03,  -3.88,   2.23, -49.87,-267.06,-146.13,   0.34,   0.32,  -0.40, 147.42,-5.59
6, 12779, 1,    15.13, 5,   coast,  -13.20,    0.00,    0.00, 0.00, 0.02, 2.75,  -3.30,  -2.90,   1.14, -50.73,-262.66,-138.44,   0.36,   0.30,  -0.39, 149.29,-5.59
6, 12779, 1,    15.14, 5,   coast,  -12.55,    0.00,    0.00, 0.00, 0.00, 2.75,  -2.66,  -3.30,   1.75, -50.73,-259.92,-132.21,   0.37,   0.29,  -0.37, 150.95,-5.59
6, 12779, 1,    15.15, 5,   coast,  -13.26,    0.00,    0.00, 0.00, 0.00, 2.75,  -3.37,  -2.09,   1.11, -50.48,-256.87,-126.29,   0.38,   0.28,  -0.35, 152.38,-5.59
6, 12779, 1,    15.16, 5,   coast,  -13.92,    0.00,    0.00, 0.00, 0.00, 2.75,  -4.03,  -1.38,   0.45, -50.30,-254.79,-121.28,   0.39,   0.27,  -0.33, 153.58,-5.59
6, 12779, 1,    15.17, 5,   coast,  -14.38,    0.00,    0.00, 0.00, 0.00, 2.75,  -4.49,  -0.98,  -0.10, -50.85,-254.00,-117.68,   0.40,   0.26,  -0.32, 154.52,-5.59
6, 12779, 1,    15.18, 5,   coast,  -14.42,    0.00,    0.00, 0.00, 0.01, 2.75,  -4.53,  -1.01,  -0.17, -51.09,-253.94,-115.12,   0.41,   0.25,  -0.29, 155.21,-5.59
6, 12779, 1,    15.19, 5,   coast,  -14.40,    0.00,    0.00, 0.00, 0.01, 2.75,  -4.51,  -0.98,  -0.18, -50.97,-254.49,-112.68,   0.42,   0.24,  -0.28, 155.62,-5.59
6, 12779, 1,    15.20, 5,   coast,  -14.09,    0.00,    0.00, 0.00, 0.00, 2.75,  -4.20,  -1.17,   0.22, -50.85,-254.79,-110.11,   0.42,   0.23,  -0.25, 155.73,-5.59
6, 12779, 1,    15.21, 5,   coast,  -13.86,    0.00,    0.00, 0.00, 0.00, 2.75,  -3.97,  -1.34,   0.41, -51.40,-254.30,-106.64,   0.43,   0.22,  -0.23, 155.54,-5.59
6, 12779, 1,    15.22, 5,   coast,  -14.32,    0.00,    0.00, 0.00, 0.01, 2.75,  -4.43,  -0.83,  -0.19, -51.46,-254.06,-103.52,   0.43,   0.21,  -0.22, 155.07,-5.59
6, 12779, 1,    15.23, 5,   coast,  -14.04,    0.00,    0.00, 0.00, 0.00, 2.75,  -4.15,  -1.19,   0.44, -51.34,-254.24,-100.84,   0.43,   0.20,  -0.19, 154.33,-5.59
6, 12779, 1,    15.24, 5,   coast,  -13.94,    0.00,    0.00, 0.00, 0.01, 2.75,  -4.05,  -1.19,   0.46, -51.64,-254.36, -98.15,   0.44,   0.19,  -0.18, 153.35,-5.59
6, 12779, 1,    15.25, 5,   coast,  -11.76,    0.00,    0.00, 0.01, 0.00, 2.75,  -1.87,  -3.95,   5.40, -52.92,-251.80, -94.43,   0.43,   0.18,  -0.15, 152.17,-5.59
6, 12779, 1,    15.26, 5,   coast,  -13.73,    0.00,    0.00, 0.01, 0.02, 2.76,  -3.84,  -1.43,   0.24, -56.10,-248.87, -88.63,   0.43,   0.18,  -0.13, 150.82,-5.59
6, 12779, 1,    15.27, 5,   coast,  -13.68,    0.00,    0.00, 0.00, 0.01, 2.75,  -3.79,  -1.04,   0.16, -56.89,-247.65, -85.15,   0.43,   0.17,  -0.11, 149.32,-5.59
6, 12779, 1,    15.28, 5,   coast,  -13.40,    0.00,    0.00, 0.00, 0.02, 2.76,  -3.51,  -0.95,   0.80, -56.40,-247.71, -82.59,   0.43,   0.16,  -0.09, 147.70,-5.59
6, 12779, 1,    15.29, 5,   coast,  -11.59,    0.00,    0.00, 0.00, 0.00, 2.75,  -1.70,   0.91,   4.84, -53.35,-244.66, -79.78,   0.42,   0.16,  -0.07, 146.01,-5.59
6, 12779, 1,    15.30, 5,   coast,  -12.19,    0.00,    0.00, 0.00, 0.00, 2.75,  -2.30,   4.71,   3.59, -44.14,-239.04, -82.83,   0.42,   0.15,  -0.05, 144.30,-5.59
6, 12779, 1,    15.31, 5,   coast,  -13.62,    0.00,    0.00, 0.00, 0.00, 2.75,  -3.73,   2.35,  -0.15, -31.01,-236.42, -88.39,   0.41,   0.14,  -0.03, 142.57,-5.59
6, 12779, 1,    15.32, 5,   coast,   -9.80,    0.00,    0.00, 0.00, 0.00, 2.75,   0.09,  12.24,   2.87, -13.07,-243.62, -93.76,   0.41,   0.14,  -0.01, 140.73,-5.59
6, 12779, 1,    15.33, 5,   coast,   -6.92,    0.00,    0.00, 0.00, 0.01, 2.75,   2.96,  22.29,  29.75,  -8.25,-222.50,-121.41,   0.40,   0.12,   0.00, 139.12,-5.59
6, 12779, 1,    15.34, 5,   coast,    0.41,    0.00,    0.00, 0.00, 0.00, 2.75,  10.28,  40.02,  16.18,  38.69,-181.18,-168.53,   0.39,   0.09,   0.02, 137.99,-5.59
6, 12779, 1,    15.35, 5,   coast,    0.37,    0.00,    0.00, 0.00, 0.00, 2.75,  10.24,  45.78,  26.55, 111.69,-145.72,-233.53,   0.39,   0.07,   0.02, 137.26,-5.59
6, 12779, 1,    15.36, 5,   coast,    2.80,    0.00,    0.00, 0.00, 0.00, 2.75,  12.67,  41.45,  44.79, 154.90, -76.93,-315.62,   0.38,   0.03,   0.02, 137.19,-5.59
6, 12779, 1,    15.37, 5,   coast,   -3.21,    0.00,    0.00, 0.00, 0.02, 2.75,   6.67,  33.62,  23.35, 217.22,  -3.69,-400.89,   0.37,  -0.00,   0.01, 137.63,-5.59
6, 12779, 1,    15.38, 5,   coast,  -15.38,    0.00,    0.00, 0.00, 0.00, 2.75,  -5.49,  10.86,  15.49, 257.26,  56.85,-448.49,   0.36,  -0.05,  -0.01, 138.21,-5.59
6, 12779, 1,    15.39, 5,   coast,  -19.17,    0.00,    0.00, 0.00, 0.00, 2.75,  -9.28,  -0.91,   5.64, 269.77,  95.43,-463.33,   0.34,  -0.09,  -0.03, 138.53,-5.59
6, 12779, 1,    15.40, 5,   coast,  -19.75,    0.00,    0.00, 0.00, 0.01, 2.75,  -9.85,  -1.22,   3.70, 276.18, 125.70,-460.33,   0.32,  -0.12,  -0.05, 138.49,-5.59
6, 12779, 1,    15.41, 5,   coast,  -16.89,    0.00,    0.00, 0.00, 0.00, 2.75,  -7.00,   1.29,   5.80, 280.88, 150.97,-455.51,   0.30,  -0.16,  -0.08, 138.02,-5.59
6, 12779, 1,    15.42, 5,   coast,  -22.43,    0.00,    0.00, 0.00, 0.00, 2.75, -12.53,  -2.81,  -0.91, 283.87, 176.48,-451.48,   0.27,  -0.19,  -0.11, 137.11,-5.59
6, 12779, 1,    15.43, 5,   coast,  -23.20,    0.00,    0.00, 0.00, 0.00, 2.75, -13.30,  -3.18,  -1.93, 283.87, 195.71,-441.84,   0.25,  -0.21,  -0.14, 135.76,-5.59
6, 12779, 1,    15.44, 5,   coast,  -22.64,    0.00,    0.00, 0.00, 0.02, 2.75, -12.74,  -3.79,  -2.07, 284.36, 210.91,-431.40,   0.22,  -0.24,  -0.17, 133.99,-5.59
6, 12779, 1,    15.45, 5,   coast,  -21.27,    0.00,    0.00, 0.00, 0.00, 2.75, -11.37,  -5.93,  -1.63, 283.38, 227.26,-419.44,   0.20,  -0.25,  -0.19, 131.87,-5.59
6, 12779, 1,    15.46, 5,   coast,  -20.49,    0.00,    0.00, 0.00, 0.00, 2.76, -10.59,  -6.37,  -0.06, 281.37, 243.99,-404.91,   0.16,  -0.26,  -0.23, 129.47,-5.59
6, 12779, 1,    15.47, 5,   coast,  -19.46,    0.00,    0.00, 0.00, 0.00, 2.75,  -9.56, -10.61,   1.44, 278.25, 261.81,-387.76,   0.12,  -0.27,  -0.27, 126.88,-5.59
6, 12779, 1,    15.48, 5,   coast,  -22.53,    0.00,    0.00, 0.00, 0.00, 2.75, -12.63, -10.02,   2.58, 277.76, 283.72,-364.08,   0.09,  -0.27,  -0.29, 124.20,-5.59
6, 12779, 1,    15.49, 5,   coast,  -22.40,    0.00,    0.00, 0.00, 0.01, 2.75, -12.49,  -6.65,  -0.54, 264.89, 307.10,-337.41,   0.06,  -0.28,  -0.32, 121.49,-5.59
6, 12779, 1,    15.50, 5,   coast,  -20.58,    0.00,    0.00, 0.00, 0.02, 2.75, -10.68, -21.95,  -2.48, 266.11, 320.83,-323.13,   0.03,  -0.27,  -0.35, 118.62,-5.59
6, 12779, 1,    15.51, 5,   coast,  -14.54,    0.00,    0.00, 0.00, 0.00, 2.75,  -4.65, -12.08, -10.30, 289.42, 323.33,-282.60,  -0.00,  -0.26,  -0.38, 115.89,-5.59
6, 12779, 1,    15.52, 5,   coast,  -14.53,    0.00,    0.00, 0.00, 0.00, 2.75,  -4.63, -33.43, -10.01, 297.36, 322.36,-246.35,  -0.04,  -0.25,  -0.41, 113.27,-5.59
6, 12779, 1,    15.53, 5,   coast,   -8.12,    0.00,    0.00, 0.00, 0.01, 2.75,   1.76, -34.06, -16.10, 319.88, 307.04,-170.48,  -0.05,  -0.24,  -0.43, 111.19,-5.59
6, 12779, 1,    15.54, 5,   coast,  -10.93,    0.00,    0.00, 0.00, 0.01, 2.75,  -1.04, -28.45, -16.96, 352.96, 298.92,-121.16,  -0.07,  -0.21,  -0.46, 109.40,-5.59
6, 12779, 1,    15.55, 5,   coast,   -9.48,    0.00,    0.00, 0.00, 0.01, 2.76,   0.41, -54.41, -22.79, 403.31, 280.24, -56.10,  -0.08,  -0.20,  -0.48, 108.09,-5.59
6, 12779, 1,    15.56, 5,   coast,   -0.88,    0.00,    0.00, 0.00, 0.01, 2.75,   8.99,-162.16, -80.21, 420.89, 209.08,  90.45,  -0.07,  -0.16,  -0.52, 108.19,-5.59
6, 12779, 1,    15.57, 5,   coast,  -15.53,    0.00,    0.00, 0.00, 0.00, 2.75,  -5.63, -30.91, -19.00, 635.55, 116.06, 277.28,  -0.05,  -0.09,  -0.58, 110.19,-5.59
